region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,56,43,30,25,30
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,62,48,39,29,88
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,55,42,44,26,89
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,91,69,61,51,140
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,84,65,50,38,118
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,66,50,44,31,87
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,60,46,45,34,95
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,65,51,37,32,96
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,62,47,49,27,87
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,71,55,50,31,107
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,100,76,76,56,149
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,78,60,44,45,102
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,55,43,32,28,64
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,88,67,37,45,120
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,63,48,27,37,96
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,100,76,63,59,153
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,78,61,60,40,110
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,96,74,65,50,132
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,58,45,27,26,87
Ria de Alvor,summer,1,Afruca farensis,male,adult,FALSE,101,77,69,50,141
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,12,8,9,11
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,11,6,7,9
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,11,7,6,9
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,TRUE,12,10,6,8,8
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,9,5,10,11
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,8,3,9,5
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,13,7,8,8
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,9,4,7,4
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,13,6,8,13
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,TRUE,14,11,7,8,11
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,TRUE,13,10,4,8,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,5,10,12
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,12,8,7,13
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,TRUE,16,12,6,9,18
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,14,5,9,6
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,9,4,9,5
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,10,5,6,6
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,17,12,7,13,10
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,9,5,6,10
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,8,4,5,8
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,5,8,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,8,4,6,6
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,11,7,6,11
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,TRUE,11,9,5,4,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,14,10,5,9,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,17,13,7,6,13
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,6,9,11
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,16,12,8,11,12
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,14,11,4,9,10
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,10,9,3,7,10
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,8,5,7,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,15,13,6,10,10
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,17,12,8,7,12
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,TRUE,14,11,7,9,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,10,5,6,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,9,4,6,10
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,9,4,7,5
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,14,11,5,12,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,17,14,8,7,12
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,16,13,8,7,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,9,4,5,4
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,14,10,7,11,10
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,10,8,4,6,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,14,11,6,11,8
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,14,12,6,8,5
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,8,4,9,5
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,14,11,6,8,5
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,17,13,6,8,17
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,10,4,10,6
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,13,10,7,6,8
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,10,8,4,7,7
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,10,8,4,6,5
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,12,11,4,10,6
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,FALSE,11,10,4,8,5
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,10,8,15
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,13,5,11,7
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,19,15,8,14,16
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,16,8,14,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,19,15,8,10,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,17,9,16,6
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,9,14,16
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,16,11,16,10
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,16,7,11,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,18,8,11,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,14,8,7,10
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,18,10,15,16
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,13,7,8,8
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,12,7,9,7
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,19,15,9,9,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,13,9,14,9
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,6,18,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,18,11,11,10
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,10,10,9
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,13,8,10,9
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,11,17,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,14,7,10,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,11,7,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,17,10,17,18
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,16,10,10,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,19,9,17,16
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,13,8,6,8
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,22,9,11,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,18,8,16,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,18,11,18,14
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,14,9,10,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,18,12,11,17
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,19,9,17,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,16,9,12,18
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,10,13,16
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,15,11,5,8,8
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,15,11,5,9,8
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,14,6,8,8
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,13,6,9,7
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,13,7,10,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,18,8,16,19
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,19,8,11,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,TRUE,21,15,7,12,10
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,18,11,13,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,16,9,14,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,17,12,7,10,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,12,6,11,10
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,10,9,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,16,9,7,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,15,12,7,8,10
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,10,9,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,TRUE,19,14,9,14,15
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,19,8,19,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,17,10,14,18
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,23,17,7,13,8
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,18,8,17,17
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,14,9,15,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,13,6,7,13
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,10,11,14
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,15,12,6,14,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,12,7,12,9
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,19,11,15,17
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,21,17,7,16,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,16,7,10,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,20,15,7,12,11
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,18,10,11,16
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,25,18,10,14,22
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,22,16,10,11,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,24,17,10,13,16
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,16,12,7,11,12
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,FALSE,18,14,8,13,9
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,22,17,8,11,10
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,25,19,8,15,9
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,27,20,12,11,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,25,18,10,12,12
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,27,19,10,12,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,20,12,12,11
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,23,11,19,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,35,25,16,14,25
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,23,11,25,19
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,21,12,13,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,22,10,20,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,20,10,17,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,25,18,9,14,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,18,9,15,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,17,9,13,11
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,32,24,11,13,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,24,18,9,12,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,15,10,12,18
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,28,21,11,15,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,22,10,19,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,15,7,15,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,34,25,15,24,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,16,9,14,9
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,30,23,12,20,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,20,9,12,12
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,31,22,10,17,19
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,15,8,13,8
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,23,17,10,16,12
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,32,24,15,20,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,20,15,9,11,11
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,20,15,7,10,8
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,21,12,19,29
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,27,19,9,15,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,35,25,15,16,22
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,22,16,8,11,13
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,34,24,13,20,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,33,24,10,19,23
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,23,17,7,15,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,32,24,14,19,13
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,32,24,12,22,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,23,16,8,13,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,33,26,14,16,21
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,30,23,15,21,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,32,23,13,17,18
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,21,16,8,14,8
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,23,10,23,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,25,18,10,10,11
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,33,24,11,26,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,29,21,11,20,20
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,24,18,11,17,9
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,17,9,12,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,30,22,15,19,20
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,35,25,14,24,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,29,21,13,22,20
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,24,18,7,16,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,35,25,16,20,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,23,12,16,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,31,23,13,17,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,25,11,22,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,16,6,9,10
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,21,9,18,22
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,23,11,21,18
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,25,18,8,20,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,23,11,22,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,27,21,9,13,11
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,30,22,13,20,22
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,22,11,19,21
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,19,9,18,13
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,31,23,12,17,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,35,26,14,16,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,19,8,19,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,22,16,7,17,9
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,29,21,11,17,19
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,34,25,12,23,22
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,32,23,13,19,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,27,20,13,15,19
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,22,9,18,13
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,32,23,16,14,21
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,24,18,9,15,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,20,12,18,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,30,22,13,16,19
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,34,25,12,13,22
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,33,25,14,19,13
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,28,20,12,19,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,22,16,10,13,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,15,7,14,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,29,21,10,14,18
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,25,19,8,10,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,24,17,7,17,11
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,34,24,12,19,23
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,34,26,15,25,18
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,20,15,10,11,10
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,20,15,8,12,8
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,22,17,9,15,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,34,25,14,23,23
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,21,16,8,8,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,21,16,8,13,10
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,26,19,12,11,14
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,21,9,11,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,TRUE,30,22,9,16,15
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,22,17,9,9,12
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,30,22,14,12,17
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,22,16,9,16,10
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,25,18,9,14,23
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,27,21,12,15,20
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,20,16,7,12,16
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,FALSE,26,19,12,14,16
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,31,23,15,18,21
Ria de Alvor,summer,1,Uca olhanensis,female,adult,TRUE,34,25,11,25,22
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,41,30,16,25,21
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,28,20,10,14,19
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,33,24,17,15,19
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,26,19,13,19,11
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,33,24,15,21,18
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,34,25,13,27,20
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,41,29,16,29,33
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,42,30,20,21,19
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,50,37,17,33,26
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,43,32,17,28,27
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,44,32,14,26,25
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,38,27,12,30,20
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,32,23,15,17,17
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,39,28,21,19,22
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,38,27,14,22,29
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,37,27,17,26,21
Ria de Alvor,summer,1,Uca olhanensis,female,adult,TRUE,31,23,14,21,22
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,42,31,15,26,23
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,45,36,16,27,18
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,26,19,11,16,15
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,30,22,10,21,15
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,27,19,11,24,16
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,26,19,8,24,14
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,32,23,11,18,17
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,40,29,17,24,22
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,48,34,18,27,35
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,48,35,18,29,25
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,42,31,20,29,26
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,41,30,15,21,24
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,28,20,12,23,22
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,29,21,11,12,19
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,47,34,25,29,23
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,38,29,18,23,25
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,43,32,20,29,29
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,38,29,18,22,28
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,49,35,22,30,33
Ria de Alvor,summer,1,Uca olhanensis,female,adult,TRUE,37,26,12,21,20
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,41,29,14,28,17
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,39,32,14,18,23
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,26,19,10,11,11
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,33,25,12,24,24
Ria de Alvor,summer,1,Uca olhanensis,female,adult,FALSE,26,19,10,14,18
